"date","species","batch_id","volume","grade","tree","height","diameter1","diameter2","calliper","height_m","sizeindex","genus_species","variety"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",5,152,19.21,19.92,19.565,1.52,29.7388,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",6,151,16.45,16.53,16.49,1.51,24.8999,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",7,149,15.14,16.01,15.575,1.49,23.20675,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",8,146,15.56,15.52,15.54,1.46,22.6884,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",9,148,14.83,15.32,15.075,1.48,22.311,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","regular",10,146.5,14.29,15.06,14.675,1.465,21.498875,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",11,184,26.86,27.46,27.16,1.84,49.9744,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",12,169,22.45,22.72,22.585,1.69,38.16865,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",13,187,27.58,26.76,27.17,1.87,50.8079,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",14,190,26.42,25.96,26.19,1.9,49.761,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",15,178,23.26,23.03,23.145,1.78,41.1981,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",16,175,26.17,28.23,27.2,1.75,47.6,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",17,195,28.76,29.29,29.025,1.95,56.59875,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",18,175,24.28,24.81,24.545,1.75,42.95375,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",19,182,29.22,27.76,28.49,1.82,51.8518,"platanus_acerifolia","plain"
2016-10-06,"platanus_acerifolia","pa_br","bareroot","advanced",20,183.5,26.43,27.41,26.92,1.835,49.3982,"platanus_acerifolia","plain"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",1,102,16.55,16.18,16.365,1.02,16.6923,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",2,101,14.25,14.57,14.41,1.01,14.5541,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",3,105.5,15.84,15.16,15.5,1.055,16.3525,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",4,102.5,13.97,14.62,14.295,1.025,14.652375,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",5,108,14.25,14.55,14.4,1.08,15.552,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",6,106.5,12.87,12.47,12.67,1.065,13.49355,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",7,106,15.75,15.69,15.72,1.06,16.6632,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",8,102,13.13,13.2,13.165,1.02,13.4283,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",9,130,13.24,13.45,13.345,1.3,17.3485,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","regular",10,122.5,14.5,14.38,14.44,1.225,17.689,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",11,132,22.1,21.91,22.005,1.32,29.0466,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",12,156,24.19,24.7,24.445,1.56,38.1342,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",13,126,21.53,21.03,21.28,1.26,26.8128,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",14,151,21.61,21.99,21.8,1.51,32.918,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",15,150,20.53,21.6,21.065,1.5,31.5975,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",16,150,20.79,21.99,21.39,1.5,32.085,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",17,155,22.95,22.79,22.87,1.55,35.4485,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",18,152,20.36,21.91,21.135,1.52,32.1252,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",19,127.5,18.97,20.83,19.9,1.275,25.3725,"acer_rubrum","octoberglory"
2016-10-06,"acer_rubrum_octoberglory","aro_br","bareroot","advanced",20,154,19.37,18.9,19.135,1.54,29.4679,"acer_rubrum","octoberglory"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",1,104.5,12.4,13.56,12.98,1.045,13.5641,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",2,108,10.1,10.03,10.065,1.08,10.8702,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",3,106,9.06,9.09,9.075,1.06,9.6195,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",4,111,11.07,13.58,12.325,1.11,13.68075,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",5,108,9.82,10.75,10.285,1.08,11.1078,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",6,105,12.38,12.45,12.415,1.05,13.03575,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",7,100,8.85,9.57,9.21,1,9.21,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",8,108,11.16,10.92,11.04,1.08,11.9232,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",9,111,10.66,10.97,10.815,1.11,12.00465,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","regular",10,114,10.47,10.27,10.37,1.14,11.8218,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",11,160,16.8,17.96,17.38,1.6,27.808,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",12,136,14.73,15.72,15.225,1.36,20.706,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",13,136,14.47,15.01,14.74,1.36,20.0464,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",14,127,15.94,17.71,16.825,1.27,21.36775,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",15,133,17.19,16.79,16.99,1.33,22.5967,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",16,116,14.91,15.7,15.305,1.16,17.7538,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",17,131,15.09,14.44,14.765,1.31,19.34215,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",18,128,15.81,16.41,16.11,1.28,20.6208,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",19,131,16.71,17.85,17.28,1.31,22.6368,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_capital","pcca_br","bareroot","advanced",20,119,16.31,15.83,16.07,1.19,19.1233,"pyrus_calleryana","capital"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",1,101,13.81,14.63,14.22,1.01,14.3622,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",2,112,12.52,13.59,13.055,1.12,14.6216,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",3,102,14.12,14.27,14.195,1.02,14.4789,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",4,104,16.14,16.68,16.41,1.04,17.0664,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",5,103.5,17.6,16.89,17.245,1.035,17.848575,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",6,110,13.04,13.22,13.13,1.1,14.443,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",7,101,11.42,11.22,11.32,1.01,11.4332,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",8,108,14.39,13.33,13.86,1.08,14.9688,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",9,106.5,13.11,13.26,13.185,1.065,14.042025,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","regular",10,102.5,14,14.72,14.36,1.025,14.719,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",11,132,17.44,17.13,17.285,1.32,22.8162,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",12,133,18.11,17.56,17.835,1.33,23.72055,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",13,131,14.06,15.36,14.71,1.31,19.2701,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",14,132,16.3,13.66,14.98,1.32,19.7736,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",15,127,15.47,14.85,15.16,1.27,19.2532,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",16,126,16.05,16.38,16.215,1.26,20.4309,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",17,132.5,18.6,19.25,18.925,1.325,25.075625,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",18,134.5,16.05,16.14,16.095,1.345,21.647775,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",19,127,16.84,14.49,15.665,1.27,19.89455,"pyrus_calleryana","chanticleer"
2016-10-06,"pyrus_calleryana_chanticleer","pcc_br","bareroot","advanced",20,129,13.8,15.94,14.87,1.29,19.1823,"pyrus_calleryana","chanticleer"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",1,121,15.5,15.66,15.58,1.21,18.8518,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",2,123,15.64,17.03,16.335,1.23,20.09205,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",3,110,15.16,14.21,14.685,1.1,16.1535,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",4,121,14.13,14.06,14.095,1.21,17.05495,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",5,109,15.75,15.79,15.77,1.09,17.1893,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",6,117,14.63,14.5,14.565,1.17,17.04105,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",7,131,16.16,16.11,16.135,1.31,21.13685,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",8,115.5,13.72,13.85,13.785,1.155,15.921675,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",9,130,13.34,13.96,13.65,1.3,17.745,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","regular",10,125.5,15.65,15.71,15.68,1.255,19.6784,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",11,128.5,16.57,15.67,16.12,1.285,20.7142,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",12,157.5,20.66,21.19,20.925,1.575,32.956875,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",13,131.5,17.07,16.38,16.725,1.315,21.993375,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",14,156.5,17.6,18.02,17.81,1.565,27.87265,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",15,132.5,16.55,16.67,16.61,1.325,22.00825,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",16,160,18.22,18.52,18.37,1.6,29.392,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",17,134,15.9,16.24,16.07,1.34,21.5338,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",18,130,16.95,17.93,17.44,1.3,22.672,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",19,156,17.96,19.06,18.51,1.56,28.8756,"acer_rubrum","bowhall"
2016-10-06,"acer_rubrum_bowhall","arb_br","bareroot","advanced",20,132.5,17.85,18.05,17.95,1.325,23.78375,"acer_rubrum","bowhall"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",1,125,12.17,12.18,12.175,1.25,15.21875,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",2,130,12.46,13.43,12.945,1.3,16.8285,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",3,130.5,13.72,14.12,13.92,1.305,18.1656,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",4,127,12.66,12.64,12.65,1.27,16.0655,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",5,132,15.89,14.11,15,1.32,19.8,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",6,126,15.52,15.9,15.71,1.26,19.7946,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",7,129,12.85,11.92,12.385,1.29,15.97665,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",8,123.5,13.3,13.64,13.47,1.235,16.63545,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",9,134,14.57,13.36,13.965,1.34,18.7131,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","regular",10,131,11.83,12.06,11.945,1.31,15.64795,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",11,163,18.7,21.52,20.11,1.63,32.7793,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",12,174,19.98,20.5,20.24,1.74,35.2176,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",13,156,16.47,16.7,16.585,1.56,25.8726,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",14,164,17.66,16.94,17.3,1.64,28.372,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",15,170,20.55,21.39,20.97,1.7,35.649,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",16,155,17.92,17.91,17.915,1.55,27.76825,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",17,165,14.91,16.77,15.84,1.65,26.136,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",18,153,15.83,15.74,15.785,1.53,24.15105,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",19,168,19,19.61,19.305,1.68,32.4324,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"fraxinus_pennsylvanica_cimmaron","fpc_br","bareroot","advanced",20,155,17.41,18.01,17.71,1.55,27.4505,"fraxinus_pennsylvanica","cimmaron"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",1,147,13.8,13.89,13.845,1.47,20.35215,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",2,149,17.06,17.4,17.23,1.49,25.6727,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",3,144,15.3,14.6,14.95,1.44,21.528,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",4,155.5,14.89,14.3,14.595,1.555,22.695225,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",5,156,16.71,17.32,17.015,1.56,26.5434,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",6,157,13.38,14,13.69,1.57,21.4933,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",7,146,14.24,14.51,14.375,1.46,20.9875,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",8,159,16.49,16.09,16.29,1.59,25.9011,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",9,150,12.74,12.79,12.765,1.5,19.1475,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","regular",10,151,15.68,15.65,15.665,1.51,23.65415,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",11,190,21.7,21.82,21.76,1.9,41.344,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",12,182,20.76,20.35,20.555,1.82,37.4101,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",13,182,22.79,23.39,23.09,1.82,42.0238,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",14,185,21.72,21.83,21.775,1.85,40.28375,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",15,178,21.81,21.45,21.63,1.78,38.5014,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",16,189,21.02,21.65,21.335,1.89,40.32315,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",17,179,18.97,19.08,19.025,1.79,34.05475,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",18,192,20.75,20.35,20.55,1.92,39.456,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",19,187,22.11,21.3,21.705,1.87,40.58835,"platanus_acerifolia","liberty"
2016-10-06,"platanus_acerifolia_liberty","pal_br","bareroot","advanced",20,186,21.15,21.06,21.105,1.86,39.2553,"platanus_acerifolia","liberty"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",1,129.5,11.87,11.82,11.845,1.295,15.339275,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",2,147,13.85,13.53,13.69,1.47,20.1243,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",3,119.5,10.97,10.69,10.83,1.195,12.94185,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",4,118,11.69,11.34,11.515,1.18,13.5877,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",5,128,13.43,13.79,13.61,1.28,17.4208,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",6,137,14.44,15.14,14.79,1.37,20.2623,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",7,109,14.2,14.44,14.32,1.09,15.6088,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",8,127,14.34,13.74,14.04,1.27,17.8308,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",9,132,12.33,12.55,12.44,1.32,16.4208,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","regular",10,145,14.39,15.03,14.71,1.45,21.3295,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",11,195,20.59,20.4,20.495,1.95,39.96525,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",12,201,19.46,20.07,19.765,2.01,39.72765,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",13,186,20.44,20.37,20.405,1.86,37.9533,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",14,206,19.74,21.71,20.725,2.06,42.6935,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",15,188,19.69,21.43,20.56,1.88,38.6528,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",16,186,20.01,19.64,19.825,1.86,36.8745,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",17,198,20.82,20.92,20.87,1.98,41.3226,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",18,203,19.64,18.94,19.29,2.03,39.1587,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",19,185,22.03,21.37,21.7,1.85,40.145,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"fraxinus_pennsylvanica_urbanite","fpu_br","bareroot","advanced",20,171,20.26,23.44,21.85,1.71,37.3635,"fraxinus_pennsylvanica","urbanite"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",1,126,17.61,17.16,17.385,1.26,21.9051,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",2,171,17.47,18.5,17.985,1.71,30.75435,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",3,156,18.71,18,18.355,1.56,28.6338,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",4,167,20.07,20.13,20.1,1.67,33.567,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",5,162,21.05,21.01,21.03,1.62,34.0686,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",6,151,17.88,18.09,17.985,1.51,27.15735,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",7,159,16.24,17.81,17.025,1.59,27.06975,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",8,151,17.11,16.59,16.85,1.51,25.4435,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",9,156,16.03,16.34,16.185,1.56,25.2486,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","regular",10,154,15.85,16.53,16.19,1.54,24.9326,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",11,196,27.26,28.33,27.795,1.96,54.4782,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",12,169,22.79,23.17,22.98,1.69,38.8362,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",13,204,28.4,27.48,27.94,2.04,56.9976,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",14,212,27.35,26.75,27.05,2.12,57.346,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",15,195,24.15,24.05,24.1,1.95,46.995,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",16,189,26.73,29.52,28.125,1.89,53.15625,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",17,198,29.04,30.06,29.55,1.98,58.509,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",18,184,24.89,25.55,25.22,1.84,46.4048,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",19,193,30.1,28.9,29.5,1.93,56.935,"platanus_acerifolia","plain"
2016-11-02,"platanus_acerifolia","pa_br","bareroot","advanced",20,207,27.14,28.3,27.72,2.07,57.3804,"platanus_acerifolia","plain"
2016-11-02,"acer_rubrum_octoberglory","aro_br","bareroot","regular",1,111,16.4,16.29,16.345,1.11,18.14295,"acer_rubrum","octoberglory"
