"nursery","date","species","batch_id","batch_id2","volume","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD","climate_region"
"spec","2016-06-20","acer_ruburm_autumnred","ara_40cm","ara_40cm-acer_ruburm_autumnred",35,23.295,29.595,2.692,62.71014,1.79733777033618,1.54406804435028,0.430075055551939,1.36726271478424,1.47121834430787,"Victoria"
"spec","2016-06-20","acer_ruburm_autumnred","ara_150","ara_150-acer_ruburm_autumnred",150,62.39,72.62,5.227,326.11253,2.51336748572811,2.17609125905568,0.718252500097751,1.79511498563036,1.86105624457687,"Victoria"
"spec","2016-06-20","acer_ruburm_autumnred","ara_150","ara_150-acer_ruburm_autumnred",150,65.335,77.78,5.057,330.399095,2.51903884906891,2.17609125905568,0.703892953632544,1.81514589543637,1.89086793881144,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,68.15,86.415,3.179,216.64885,2.33575638808547,2,0.502290527914773,1.83346586017069,1.93658913428221,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,56.23,71.975,3.464,194.78072,2.28954596685471,2,0.539577883345309,1.7499680835094,1.85718167355012,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,67.83,79.795,3.642,247.03686,2.39276175852392,2,0.561339941458901,1.83142181706502,1.9019756790645,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,61.38,69.195,4.008,246.01104,2.39095459695499,2,0.602927712859189,1.7880268840958,1.84007471366395,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,62.33,73.78,3.771,235.04643,2.37115365929762,2,0.57645653240562,1.794697126892,1.86793865089078,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,56.995,73.68,3.799,216.524005,2.33550605154905,2,0.57966929355472,1.75583675799433,1.86734961718879,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,53.42,68.695,4.201,224.41742,2.35105656522335,2,0.623352681537992,1.72770388368535,1.83692512786838,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,60.765,73.725,3.99,242.45235,2.38462639792602,2,0.600972895686748,1.78365350223927,1.86761478122384,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,65.17,81.835,3.485,227.11745,2.35625050342963,2,0.542202782434028,1.8140477209956,1.91293908675072,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,54.805,63.45,4.352,238.51136,2.37750906877581,2,0.638688886690123,1.73882018208568,1.80243162643072,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,63.005,78.945,4.42,278.4821,2.444797285251,2,0.645422269349092,1.79937501590191,1.89732462907296,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,70.275,89.155,3.673,258.120075,2.41182178262477,2,0.565020928345294,1.84680085427948,1.95014570434276,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,64.09,76.7,3.743,239.88887,2.38001009869849,2,0.573219827114422,1.80679027158407,1.88479536394898,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,54.46,62.75,3.342,182.00532,2.26008408256132,2,0.524006445557373,1.73607763700395,1.79761373015308,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,59.11,75.02,3.301,195.12211,2.2903064836792,2,0.518645524330312,1.77166095934889,1.8751770598147,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,67.11,82.42,3.174,213.00714,2.32839416123512,2,0.501606922418829,1.82678723881629,1.91603261018857,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,60.145,79.385,3.667,220.551715,2.34351043918149,2,0.564310909960603,1.77919952922089,1.89973844911919,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,59.685,72.78,4.461,266.254785,2.42529742144369,2,0.649432223241617,1.77586519820207,1.86201205125022,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,59.515,72.57,4.101,244.071015,2.38751620722144,2,0.612889769287485,1.77462643793395,1.86075712308154,"Victoria"
"spec","2016-06-20","angophora_costata","ac_100","ac_100-angophora_costata",100,64.75,82.84,4.604,298.109,2.47437508771104,2,0.663135314957754,1.81123977275329,1.91824009022141,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,21.615,42.305,1.221,26.391915,1.42147090381455,1.69897000433602,0.0867156639448824,1.33475523986967,1.62639169938644,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,29.24,50.625,1.051,30.73124,1.48758008431406,1.69897000433602,0.0216027160282422,1.46597736828582,1.70436503622272,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,30.215,47.47,1.591,48.072065,1.68189277823106,1.69897000433602,0.201670179646582,1.48022259858448,1.67641923171836,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,29.55,43.76,1.35,39.8925,1.60089125371228,1.69897000433602,0.130333768495006,1.47055748521727,1.64107731332537,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,20.715,41.19,1.264,26.18376,1.41803201158068,1.69897000433602,0.101747073946366,1.31628493763431,1.61479179195642,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,21.32,38.355,1.289,27.48148,1.43904011770794,1.69897000433602,0.110252917353403,1.32878720035453,1.58382198708202,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,28.1,41.42,1.827,51.3387,1.71044486725762,1.69897000433602,0.261738547352538,1.44870631990508,1.61721009455743,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,25.34,46.23,1.835,46.4989,1.66744267913553,1.69897000433602,0.263636068588108,1.40380661054742,1.66492389343808,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,19.035,36.02,1.17,22.27095,1.34773874289655,1.69897000433602,0.0681858617461616,1.27955288115039,1.55654370848351,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,21.375,42.165,1.298,27.74475,1.44318081586456,1.69897000433602,0.11327469246435,1.32990612340021,1.62495210466312,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,25.785,40.03,1.856,47.85696,1.67994510762558,1.69897000433602,0.268577971882843,1.41136713574273,1.60238559010511,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,26.335,45.895,1.55,40.81925,1.61086502086379,1.69897000433602,0.190331698170291,1.4205333226935,1.66176537419325,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,22.87,43.74,1.043,23.85341,1.37755047303328,1.69897000433602,0.0182843084265308,1.35926616460675,1.64087877870162,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,16.92,35.35,1.08,18.2736,1.26182411418995,1.69897000433602,0.0334237554869497,1.228400358703,1.54838941813292,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,18.81,43.6,1.282,24.11442,1.38227682073318,1.69897000433602,0.107888025182799,1.27438879555038,1.63948648926859,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,28.15,40.425,2.107,59.31205,1.77314293479547,1.69897000433602,0.3236645356081,1.44947839918736,1.60665002857844,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,24.945,38.85,1.13,28.18785,1.45006195175862,1.69897000433602,0.0530784434834197,1.3969835082752,1.58939102313693,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,25.735,45.58,1.501,38.628235,1.58690486482946,1.69897000433602,0.17638069224327,1.41052417258619,1.65877432084436,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,33.1,49.36,1.45,47.995,1.68119599601069,1.69897000433602,0.161368002234975,1.51982799377572,1.69337515102519,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_50","bi_50-banksia_integrifolia",50,30.485,42.945,1.49,45.42265,1.65727246777021,1.69897000433602,0.173186268412274,1.48408619935794,1.63291260707728,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,21.195,35.005,1.792,37.98144,1.57957142623035,1.54406804435028,0.253338005326106,1.32623342090424,1.54413008198796,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.93,32.585,1.634,37.46762,1.57365610692634,1.54406804435028,0.213252052196397,1.36040405472994,1.51301772533162,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,16.44,31.895,2.103,34.57332,1.53874108589035,1.54406804435028,0.322839272686321,1.21590181320403,1.50372260648648,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,21.53,36.16,2.57,55.3321,1.74297715315478,1.54406804435028,0.409933123331295,1.33304402982349,1.55822842180333,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,18.895,31.965,1.735,32.782825,1.51564637537993,1.54406804435028,0.239299479126893,1.27634689625303,1.50467470876988,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,17.185,32.31,1.696,29.14576,1.46457538439394,1.54406804435028,0.229425847920695,1.23514953647324,1.50933695801764,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,17.765,32.69,1.887,33.522555,1.52533711199028,1.54406804435028,0.275771900164931,1.24956521182535,1.51441492058037,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,19.11,34.265,1.847,35.29617,1.54772758249525,1.54406804435028,0.266466895440241,1.28126068705501,1.53485073615341,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,25.51,42.045,1.655,42.21905,1.62550845672153,1.54406804435028,0.218797998111738,1.40671045860979,1.62371435681597,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,19.3,34.66,1.81,34.933,1.54323588387696,1.54406804435028,0.257678574869184,1.28555730900777,1.5398285583779,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,19.405,33.96,2.073,40.226565,1.60451294916989,1.54406804435028,0.316599302093861,1.28791364707603,1.53096768157191,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,19.37,32.255,2.37,45.9069,1.66187796672921,1.54406804435028,0.374748346010104,1.28712962071911,1.50859704623007,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,21.645,37.635,2.184,47.27268,1.67461022418187,1.54406804435028,0.3392526340327,1.33535759014918,1.57559192037029,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.84,37.115,2.025,46.251,1.6651211271245,1.54406804435028,0.306425027550687,1.35869609957381,1.5695494648887,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.425,34.81,1.562,35.02785,1.54441348125741,1.54406804435028,0.193681029541281,1.35073245171613,1.54170402328429,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,18.92,42.88,1.422,26.90424,1.42982072845952,1.54406804435028,0.152899596393747,1.27692113206577,1.63225477668471,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,16.085,30.475,1.581,25.430385,1.4053529351702,1.54406804435028,0.198931869932209,1.20642106523799,1.48394371429042,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,25.945,39.38,2.422,62.83879,1.79822781383798,1.54406804435028,0.384174138807033,1.41405367503095,1.5952757118021,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,18.4,32.455,1.984,36.5056,1.5623594908277,1.54406804435028,0.29754166781816,1.26481782300954,1.51128161346714,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,20.02,30.455,1.932,38.67864,1.58747119522277,1.54406804435028,0.286007122079475,1.3014640731433,1.48365860383744,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.45,42.2,1.811,40.65695,1.6091347956534,1.54406804435028,0.257918450314058,1.35121634533934,1.62531245096167,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,17.31,33.955,1.779,30.79449,1.48847301595932,1.54406804435028,0.250175948083925,1.23829706787539,1.53090373480276,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,19.24,27.02,1.982,38.13368,1.58130871785105,1.54406804435028,0.297103650149256,1.28420506770179,1.43168534468601,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,16.545,30.125,1.81,29.94645,1.47634534636506,1.54406804435028,0.257678574869184,1.21866677149587,1.47892705558292,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,18.345,30.14,1.727,31.681815,1.50081005365943,1.54406804435028,0.237292337567459,1.26351771609197,1.47914324797861,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.85,34.02,1.785,40.78725,1.61052442485408,1.54406804435028,0.251638220448212,1.35888620440587,1.53173430927655,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,17.115,28.685,1.666,28.51359,1.45505190054466,1.54406804435028,0.221674997070769,1.2333769034739,1.45765485421846,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,17.045,30.105,1.513,25.789085,1.4114359335881,1.54406804435028,0.179838928023187,1.23159700556491,1.47863863154317,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.82,35.88,1.89,43.1298,1.63477744425544,1.54406804435028,0.276461804173244,1.3583156400822,1.55485243437205,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,24.16,43.735,2.078,50.20448,1.70074247317025,1.54406804435028,0.317645543221159,1.38309692994909,1.64082913086139,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,23.49,41.155,2.396,56.28204,1.75036983049488,1.54406804435028,0.379486813717274,1.37088301677761,1.6144226060245,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,26.44,38.49,1.754,46.37576,1.66629103984362,1.54406804435028,0.244029589030022,1.4222614508136,1.58534791109459,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,21.53,36.535,1.941,41.78973,1.62106956521185,1.54406804435028,0.288025535388363,1.33304402982349,1.56270911168124,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,27.465,39.845,1.741,47.816565,1.67957837447471,1.54406804435028,0.240798771117331,1.43877960335738,1.60037383116127,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,21.065,39.71,2.135,44.973775,1.65295934282391,1.54406804435028,0.329397879361043,1.32356146346287,1.59889988706388,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,26.53,38.405,2.761,73.24933,1.86480365662159,1.54406804435028,0.441066406639263,1.42373724998233,1.58438776944695,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,21.985,33.495,2.382,52.36827,1.71906822710248,1.54406804435028,0.376941757146759,1.34212646995573,1.52497998212712,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.68,36.47,1.804,40.91472,1.61187958342679,1.54406804435028,0.256236533205923,1.35564305022087,1.56193576331378,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,17.97,35.89,2.499,44.90703,1.65231433323542,1.54406804435028,0.39776625612645,1.25454807710897,1.55497345833324,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.605,36.83,2.845,64.311225,1.8082867821014,1.54406804435028,0.45408227073109,1.35420451137031,1.56620171885491,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,20.6,37.32,1.842,37.9452,1.57915684622998,1.54406804435028,0.26528962586083,1.31386722036915,1.57194163507446,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,24.75,35.595,2.045,50.61375,1.70426851561295,1.54406804435028,0.310693312343361,1.39357520326959,1.55138899727302,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,19.375,33.895,2.045,39.621875,1.59793502352171,1.54406804435028,0.310693312343361,1.28724171117835,1.53013563824546,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,22.7,34.235,2.17,49.259,1.69248559104165,1.54406804435028,0.33645973384853,1.35602585719312,1.53447033220334,"Victoria"
"spec","2016-06-20","banksia_integrifolia","bi_40cm","bi_40cm-banksia_integrifolia",35,26.54,44.245,1.534,40.71236,1.60972627814138,1.54406804435028,0.185825359612962,1.42390091852842,1.64586419943835,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius","ba_50","ba_50-brachychiton_acerifolius",50,60.215,77.47,2.51,151.13965,2.1793784121702,1.69897000433602,0.399673721481038,1.77970469068916,1.88913355596672,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius","ba_50","ba_50-brachychiton_acerifolius",50,78.22,101.005,2.435,190.4657,2.27981677716677,1.69897000433602,0.386498965550653,1.89331781161611,2.00434287297732,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_bellapink","bab_100","bab_100-brachychiton_acerifolius_x_popullneus_bellapink",100,71.345,123.955,2.751,196.270095,2.2928541326827,2,0.439490590389684,1.85336354229302,2.09326404968886,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_bellapink","bab_100","bab_100-brachychiton_acerifolius_x_popullneus_bellapink",100,74.91,113.645,2.932,219.63612,2.3417037630401,2,0.46716396596909,1.87453979707101,2.05555033297628,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_bellapink","bab_100","bab_100-brachychiton_acerifolius_x_popullneus_bellapink",100,75.595,113.22,3.018,228.14571,2.35821230681087,2,0.479719235439571,1.8784930713713,2.05392315054858,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_bellapink","bab_100","bab_100-brachychiton_acerifolius_x_popullneus_bellapink",100,73.905,117.785,2.817,208.190385,2.31846066831636,2,0.449786846985773,1.86867382133059,2.07108998627435,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_bellapink","bab_100","bab_100-brachychiton_acerifolius_x_popullneus_bellapink",100,73.395,106.535,2.963,217.469385,2.33739812629567,2,0.471731651480051,1.86566647481562,2.02749231021335,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_bellapink","bab_100","bab_100-brachychiton_acerifolius_x_popullneus_bellapink",100,80.405,109.325,2.991,240.491355,2.38109946930329,2,0.475816413031318,1.90528305627198,2.03871948601689,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_bellapink","bab_100","bab_100-brachychiton_acerifolius_x_popullneus_bellapink",100,75.345,117.81,2.767,208.479615,2.31906359635618,2,0.442009159140952,1.87705443721523,2.07118215599008,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_jerilderiered","baj_50","baj_50-brachychiton_acerifolius_x_popullneus_jerilderiered",50,44.73,103.565,1.369,61.23537,1.78700234630665,1.69897000433602,0.13640344813399,1.65059889817266,2.01521300951091,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_jerilderiered","baj_50","baj_50-brachychiton_acerifolius_x_popullneus_jerilderiered",50,47.395,97.08,1.201,56.921395,1.75527553500639,1.69897000433602,0.079543007402906,1.67573252760348,1.9871297676599,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_jerilderiered","baj_50","baj_50-brachychiton_acerifolius_x_popullneus_jerilderiered",50,33.485,77.83,1.259,42.157615,1.62487603338006,1.69897000433602,0.100025730107863,1.5248503032722,1.89114703044877,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_jerilderiered","baj_50","baj_50-brachychiton_acerifolius_x_popullneus_jerilderiered",50,27.095,78.835,1.26,34.1397,1.53325970046597,1.69897000433602,0.100370545117563,1.43288915534841,1.89671907195863,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_jerilderiered","baj_50","baj_50-brachychiton_acerifolius_x_popullneus_jerilderiered",50,41.895,85.01,1.445,60.538275,1.78203004184925,1.69897000433602,0.159867847092567,1.62216219475669,1.92947001617749,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_jerilderiered","baj_50","baj_50-brachychiton_acerifolius_x_popullneus_jerilderiered",50,35.085,95.02,1.167,40.944195,1.6121923369102,1.69897000433602,0.0670708560453702,1.54512148086483,1.97781502608319,"Victoria"
"spec","2016-06-20","brachychiton_acerifolius_x_popullneus_jerilderiered","baj_50","baj_50-brachychiton_acerifolius_x_popullneus_jerilderiered",50,36.98,86.78,1.142,42.23116,1.62563301073298,1.69897000433602,0.0576661039098293,1.56796690682315,1.93841964579319,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,17.82,19.605,1.282,22.84524,1.35879572488365,1.54406804435028,0.107888025182799,1.25090769970086,1.29236684663623,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,16.1,21.205,1.604,25.8244,1.41203023997999,1.54406804435028,0.205204363948145,1.20682587603185,1.32643827679573,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,18.105,23.695,1.656,29.98188,1.47685886160189,1.54406804435028,0.219060332448861,1.25779852915303,1.37465671303542,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,17.155,23.51,1.402,24.05131,1.38113873602283,1.54406804435028,0.14674801363064,1.23439072239219,1.37125262912494,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,21.195,25.26,2.024,42.89868,1.632443929072,1.54406804435028,0.306210508167762,1.32623342090424,1.40243334621931,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,23.09,32.35,1.612,37.22108,1.57078897038625,1.54406804435028,0.207365037469072,1.36342393291718,1.50987428500472,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,16.045,24.24,0.927,14.873715,1.17241945557602,1.54406804435028,-0.0329202658555029,1.20533972143152,1.38453261549425,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,19.405,25.67,1.451,28.156655,1.44958105951377,1.54406804435028,0.161667412437736,1.28791364707603,1.40942586867144,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,21.445,24.755,1.205,25.841225,1.41231309748598,1.54406804435028,0.0809870469108872,1.33132605057509,1.3936629306675,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,10.435,14.26,1.088,11.35328,1.05512134876363,1.54406804435028,0.0366288953621611,1.01849245340147,1.15411952551585,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_40cm","cf_40cm-corymbia_ficifolia",35,19.13,27.99,1.296,24.79248,1.39431997156187,1.54406804435028,0.112605001534575,1.2817149700273,1.44700289846616,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,20.915,30.875,1.859,38.880985,1.58973725868855,1.69897000433602,0.269279389771899,1.32045786891665,1.48960696626772,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,34.88,35.515,2.526,88.10688,1.94500982247984,1.69897000433602,0.402433346219312,1.54257647626053,1.55041181900807,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,26.495,28.465,2.625,69.549375,1.84229323159232,1.69897000433602,0.419129307741976,1.42316392385035,1.45431118814757,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,34.11,33.115,2.457,83.80827,1.92328687588748,1.69897000433602,0.390405156480081,1.5328817194074,1.52002475938291,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,25.58,33.11,1.764,45.12312,1.65439912093844,1.69897000433602,0.246498580795801,1.40790054014263,1.51995918075207,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,32.275,34.555,2.412,77.8473,1.89124355440657,1.69897000433602,0.382377303468114,1.50886625093846,1.53851089730499,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,31.78,38.77,2.463,78.27414,1.89361830471046,1.69897000433602,0.391464411839103,1.50215389287136,1.58849580100721,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,27.275,32.65,2.204,60.1141,1.77897634944013,1.69897000433602,0.343211590179747,1.43576475926038,1.51388318561109,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,30.365,31.315,2.951,89.607115,1.95234249495854,1.69897000433602,0.46996920949996,1.48237328545858,1.49575241603733,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,24.405,30.1,2.016,49.20048,1.69196933976603,1.69897000433602,0.304490527773488,1.38747881199254,1.47856649559384,"Victoria"
"spec","2016-06-20","corymbia_ficifolia","cf_50","cf_50-corymbia_ficifolia",50,30.66,35.76,2.482,76.09812,1.88137392768107,1.69897000433602,0.394801777162711,1.48657215051836,1.55339751012388,"Victoria"
