nursery,species,date,site,batch_id2,volume,calliper300,rcd,height_m,sizeindex,logSI,logvol,logH,logD,logRCD,colorspec
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,83.6,98.37,3.581,299.3716,2.476210598,2.301029996,0.554004321,1.922206277,1.992862671,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,91.31,102.195,3.471,316.93701,2.500972956,2.301029996,0.540454614,1.960518343,2.009429648,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,75.545,83.7,3.163,238.948835,2.378304917,2.301029996,0.500099192,1.878205726,1.922725458,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,90.145,94.845,3.114,280.71153,2.448260251,2.301029996,0.493318608,1.954941643,1.977014441,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,85.32,90.41,3.294,281.04408,2.448774442,2.301029996,0.517723595,1.931050847,1.956216469,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,88.44,104.06,3.43,303.3492,2.481942854,2.301029996,0.53529412,1.946648734,2.017283822,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,88.345,94.48,3.305,291.980225,2.465353439,2.301029996,0.519171464,1.946181975,1.975339885,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,82.97,88.83,3.164,262.51708,2.419157565,2.301029996,0.500236475,1.91892109,1.948559662,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,88.51,93.7,3.557,314.83007,2.498076206,2.301029996,0.551083865,1.946992341,1.971739591,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,90.435,90.835,2.988,270.21978,2.431717136,2.301029996,0.475380593,1.956336543,1.958253221,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-036-ficus_macrocarpa_flash,200,83.96,94.365,3.265,274.1294,2.437955616,2.301029996,0.513883186,1.92407243,1.974810944,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,43.36,54.09,2.49,107.9664,2.033288621,2,0.396199347,1.637089274,1.733116981,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,38.8,49.66,2.33,90.404,1.956187647,2,0.367355921,1.588831726,1.696006715,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,43.815,55.995,2.46,107.7849,2.032557923,2,0.390935107,1.641622816,1.748149249,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,47.31,53.94,2.395,113.30745,2.054258466,2,0.379305518,1.674952948,1.731910942,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,46.455,57.425,2.58,119.8539,2.07865217,2,0.411619706,1.667032464,1.759101004,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,43.765,51.61,2.377,104.029405,2.017156115,2,0.376029182,1.641126933,1.712733859,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,47.795,54.16,2.37,113.27415,2.054130812,2,0.374748346,1.679382466,1.733678656,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,42.42,52.285,2.486,105.45612,2.023071788,2,0.395501124,1.627570664,1.718377112,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,48.085,59.57,2.536,121.94356,2.08615887,2,0.404149249,1.68200962,1.7750276,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,40.955,59.085,2.115,86.619825,1.937617302,2,0.325310372,1.61230693,1.77147724,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,42.84,55.42,2.325,99.603,1.998272419,2,0.366422957,1.631849462,1.743666521,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,42.115,55.325,2.566,108.06709,2.033693457,2,0.409256652,1.624436805,1.742921423,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,51.065,59.37,2.498,127.56037,2.10571577,2,0.397592434,1.708123336,1.773567049,#1F78B4
andr,ficus_macrocarpa_flash,26/05/2016,Mangrove Mountain,001-A-020-ficus_macrocarpa_flash,100,40.545,54.36,2.489,100.916505,2.003962201,2,0.396024897,1.607937305,1.735279448,#1F78B4
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,1500,236.8225553,267.3803044,4.966,1176.06081,3.070429778,3.176091259,0.696006715,2.374423063,2.427129413,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,1500,381.0169338,417.3042608,4.999,1904.703652,3.279827414,3.176091259,0.698883137,2.580944278,2.620452819,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,1500,250.5098804,260.059177,5.5,1377.804342,3.139187549,3.176091259,0.740362689,2.39882486,2.415072184,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,1500,319.9014356,351.4141143,3.995,1278.006235,3.106532973,3.176091259,0.601516784,2.505016189,2.545819201,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,1500,225.0450895,244.4619926,4.72,1062.212823,3.02621154,3.176091259,0.673941999,2.352269541,2.388211347,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,2000,237.1408652,254.6479089,5.346,1267.755065,3.103035354,3.301029996,0.728028954,2.3750064,2.405940114,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,2000,188.1211427,211.3577644,4.664,877.3970097,2.94319615,3.301029996,0.668758542,2.274437608,2.325018207,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,2000,253.0563595,274.7014318,5.347,1353.092354,3.13132744,3.301029996,0.728110184,2.403217256,2.438860923,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-053-ficus_rubiginosa,2000,237.777485,266.4253747,5.034,1196.971859,3.07808394,3.301029996,0.701913211,2.376170729,2.425575585,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,162.338042,210.0845249,5.6,909.0930349,2.95860833,2.875061263,0.748188027,2.210420303,2.322394063,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,158.5183233,178.2535363,3.65,578.5918801,2.762372335,2.875061263,0.562292864,2.20007947,2.251038154,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,152.7887454,183.0281846,3.13,478.228773,2.679635702,2.875061263,0.495544338,2.184091365,2.262517972,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,166.4760705,191.3042416,4.01,667.5690426,2.824496189,2.875061263,0.603144373,2.221351816,2.281724599,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,161.7014222,223.1352302,3.536,571.7762288,2.757226096,2.875061263,0.548512256,2.20871384,2.348568145,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,159.7915629,218.6788918,3.495,558.4715122,2.747001025,2.875061263,0.54344718,2.203553844,2.339806864,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,133.3718423,167.74931,4.62,616.1779115,2.789706126,2.875061263,0.664641976,2.12506415,2.224660743,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,160.7464925,179.2084659,4.7,755.5085149,2.878239363,2.875061263,0.672097858,2.206141505,2.253358522,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,133.3718423,167.1126902,4.58,610.8430378,2.785929628,2.875061263,0.660865478,2.12506415,2.223009431,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,146.4225476,216.7690325,4.56,667.6868173,2.824572802,2.875061263,0.658964843,2.165607959,2.335997239,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,153.743675,215.1774831,3.98,611.8998266,2.78668033,2.875061263,0.599883072,2.186797258,2.332796823,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,155.0169146,219.3155116,4.805,744.8562745,2.872072481,2.875061263,0.681693392,2.190379089,2.341069349,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,001-A-015-ficus_rubiginosa,750,162.338042,200.2169184,3.646,591.884501,2.772236968,2.875061263,0.561816664,2.210420303,2.301500773,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,003-A-035-ficus_rubiginosa,2000,191.9408614,218.042272,4.879,936.4794626,2.971498258,3.301029996,0.688330818,2.283167439,2.338540699,#33A02C
andr,ficus_rubiginosa,26/05/2016,Mangrove Mountain,003-A-035-ficus_rubiginosa,2000,235.5493158,248.6000211,4.235,997.5513523,2.998935262,3.301029996,0.626853415,2.372081847,2.395501161,#33A02C
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,001-A-083-jacaranda_mimosifolia,400,87.355,97.455,4.395,383.925225,2.584246647,2.602059991,0.642958879,1.941287768,1.988804126,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,001-A-083-jacaranda_mimosifolia,400,89.325,101.625,5.21,465.38325,2.667810748,2.602059991,0.716837723,1.950973025,2.007000559,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,37.675,44.69,2.981,112.309175,2.050415237,2,0.474361976,1.576053261,1.650210355,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,37.945,46.805,3.551,134.742695,2.129505229,2,0.550350672,1.579154557,1.67029225,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,41.345,52.585,3.73,154.21685,2.188131828,2,0.571708832,1.616422996,1.720861878,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,41.24,51.64,3.776,155.72224,2.192350642,2,0.577031986,1.615318657,1.712986234,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,36.985,49.965,3.468,128.26398,2.108104712,2,0.540079089,1.568025623,1.698665892,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,38.375,46.555,3.172,121.7255,2.085381567,2,0.501333179,1.584048388,1.667966331,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,41.105,59.535,3.516,144.52518,2.159943519,2,0.546048866,1.613894653,1.774772358,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,38.495,54.885,3.141,120.912795,2.08247226,2,0.497067936,1.585404324,1.739453669,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,39.295,46.765,3.133,123.111235,2.090297688,2,0.495960395,1.594337293,1.669920939,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,36.23,47.895,2.845,103.07435,2.013150605,2,0.454082271,1.559068334,1.680290178,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,41.715,52.08,3.199,133.446285,2.125306488,2,0.50501424,1.620292248,1.716670976,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,43.795,58.185,3.368,147.50156,2.168796614,2,0.527372083,1.641424531,1.764811039,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,43.42,56.345,3.412,148.14904,2.170698842,2,0.533009022,1.637689819,1.750855383,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,35.83,43.865,2.949,105.66267,2.023921581,2,0.469674773,1.554246808,1.642118134,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,42.31,55.285,3.512,148.59272,2.171997533,2,0.545554507,1.626443025,1.742607314,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,39.24,50.815,3.441,135.02484,2.130413671,2,0.536684673,1.593728999,1.70599193,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,37.88,47.07,3.812,144.39856,2.159562862,2,0.581152892,1.57840997,1.672744198,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,37.795,44.865,3.787,143.129665,2.155729655,2,0.578295305,1.57743435,1.651907672,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,41.825,56.26,3.402,142.28865,2.153170259,2,0.531734309,1.62143595,1.750199728,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,005-A-024-jacaranda_mimosifolia,100,40.41,56.38,3.252,131.41332,2.118639387,2,0.512150537,1.60648885,1.751125072,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,38.08,52.275,2.826,107.61408,2.031869097,1.875061263,0.451172158,1.58069694,1.718294041,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,32.625,46.94,2.826,92.19825,1.964722678,1.875061263,0.451172158,1.51355052,1.671543085,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,32.445,36.8,2.804,90.97578,1.958925788,1.875061263,0.447778009,1.511147778,1.565847819,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,34.4,44.29,3.171,109.0824,2.037754685,1.875061263,0.501196242,1.536558443,1.64630568,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,35.58,46.91,2.751,97.88058,1.990696534,1.875061263,0.43949059,1.551205944,1.671265433,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,32.995,40.85,2.735,90.241325,1.955405463,1.875061263,0.436957331,1.518448133,1.611192061,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,33.555,49.045,2.735,91.772925,1.962714574,1.875061263,0.436957331,1.525757243,1.690594739,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,35.47,42.75,2.548,90.37756,1.956060612,1.875061263,0.406199424,1.549861188,1.630936119,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,35.875,39.135,2.709,97.185375,1.987600915,1.875061263,0.432809005,1.55479191,1.592565338,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,33.735,42.795,2.6,87.711,1.943054062,1.875061263,0.414973348,1.528080714,1.631393031,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,35.98,50.5,2.954,106.28492,2.02647165,1.875061263,0.470410491,1.556061159,1.703291378,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,33.37,46.68,3.032,101.17784,2.005085404,1.875061263,0.481729197,1.523356207,1.669130847,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,36.05,47.02,2.545,91.74725,1.962593056,1.875061263,0.405687787,1.556905269,1.672282625,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,38.08,53.6,3.087,117.55296,2.070233569,1.875061263,0.489536629,1.58069694,1.72916479,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,39.06,55.045,3.066,119.75796,2.078304389,1.875061263,0.486572151,1.591732239,1.740717876,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,26.375,41.59,2.431,64.117625,1.806977427,1.875061263,0.385784959,1.421192468,1.61898892,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,39.885,50.085,2.799,111.638115,2.047812495,1.875061263,0.447002898,1.600809596,1.699707678,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,42.65,54.995,3.065,130.72225,2.116349514,1.875061263,0.486430479,1.629919036,1.740323206,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,36.715,51.685,3.143,115.395245,2.062187914,1.875061263,0.497344381,1.564843533,1.713364521,#F0027F
andr,jacaranda_mimosifolia,23/05/2016,Kemps Creek,004-P-024-jacaranda_mimosifolia,75,36.34,50.77,3.206,116.50604,2.066348441,1.875061263,0.505963518,1.560384923,1.705607163,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,115.5,139.835,4.794,553.707,2.743280014,2.602059991,0.68069803,2.062581984,2.145615887,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,103.555,120.95,5.039,521.813645,2.717515431,2.602059991,0.702344358,2.015171073,2.082605873,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,96.51,116.18,4.325,417.40575,2.620558427,2.602059991,0.635986112,1.984572316,2.065131372,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,102.44,118.16,4.037,413.55028,2.616528319,2.602059991,0.606058749,2.01046957,2.072470482,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,109.91,137.745,1.999,219.71009,2.341850002,2.602059991,0.300812794,2.041037208,2.139075843,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,103.09,133.965,5.376,554.21184,2.7436758,2.602059991,0.73045926,2.01321654,2.126991348,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,94.5,115.03,4.27,403.515,2.605859684,2.602059991,0.630427875,1.975431809,2.06081112,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,101.905,121.815,4.377,446.038185,2.64937204,2.602059991,0.641176547,2.008195493,2.08570077,#F0027F
andr,jacaranda_mimosifolia,26/05/2016,Mangrove Mountain,001-A-039-jacaranda_mimosifolia,400,93.655,115.005,4.659,436.338645,2.639823679,2.602059991,0.66829271,1.971530968,2.060716722,#F0027F
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,39.565,44.325,2.218,87.75517,1.943272712,2.301029996,0.345961542,1.59731117,1.646648744,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,38.425,42.085,2.81,107.97425,2.033320196,2.301029996,0.44870632,1.584613876,1.624127332,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,37.42,41.605,3.848,143.99216,2.158338847,2.301029996,0.585235063,1.573103783,1.619145526,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,38.53,39.985,2.356,90.77668,1.957974295,2.301029996,0.372175286,1.585799009,1.6018971,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,34.4,41.66,3.337,114.7928,2.059914649,2.301029996,0.523356207,1.536558443,1.619719266,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,35.695,40.125,3.049,108.834055,2.036764811,2.301029996,0.484157424,1.552607386,1.603415045,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,36.48,44.275,3.785,138.0768,2.140120713,2.301029996,0.578065884,1.56205483,1.64615857,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,32.695,40.59,2.178,71.20971,1.852539217,2.301029996,0.338057875,1.514481342,1.608419051,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,36.415,46.755,3.035,110.519525,2.04343901,2.301029996,0.482158695,1.561280314,1.669828061,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,38.085,45.55,2.645,100.734825,2.003179636,2.301029996,0.422425676,1.58075396,1.658488381,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,33.915,38.89,3.094,104.93301,2.020912131,2.301029996,0.490520309,1.530391821,1.589837943,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,36.065,39.975,3.476,125.36194,2.098165704,2.301029996,0.541079768,1.557085937,1.601788472,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,35.545,39.63,3.143,111.717935,2.0481229,2.301029996,0.497344381,1.550778519,1.598024072,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,33.575,40.87,2.597,87.194275,1.940487971,2.301029996,0.41447195,1.526016021,1.611404638,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,33.87,38.31,2.715,91.95705,1.963585031,2.301029996,0.433769834,1.529815197,1.583312152,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,34.64,41.3,3.025,104.786,2.020303262,2.301029996,0.480725379,1.539577883,1.615950052,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,31.8,36.66,3.102,98.6436,1.994068913,2.301029996,0.491641793,1.50242712,1.564192461,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,36.945,44.725,2.94,108.6183,2.035903001,2.301029996,0.46834733,1.567555671,1.650550349,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,38.365,43.055,3.16,121.2334,2.083622285,2.301029996,0.499687083,1.583935203,1.634023594,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,003-A-084-lagerstroemia_indicaxfaurei_natchez,200,37.995,44.09,2.935,111.515325,2.047334554,2.301029996,0.467608106,1.579726449,1.644340099,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,001-A-088-lagerstroemia_indicaxfaurei_natchez,400,51.525,61.52,3.813,196.464825,2.293284806,2.602059991,0.581266805,1.712018,1.789016327,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,001-A-088-lagerstroemia_indicaxfaurei_natchez,400,53.05,60.75,3.619,191.98795,2.283273971,2.602059991,0.558588583,1.724685388,1.783546282,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,001-A-088-lagerstroemia_indicaxfaurei_natchez,400,45.48,59.815,3.126,142.17048,2.15280943,2.602059991,0.494988974,1.657820456,1.776810107,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,001-A-088-lagerstroemia_indicaxfaurei_natchez,400,51.46,63.535,3.706,190.71076,2.280375197,2.602059991,0.568905415,1.711469782,1.803013034,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,001-A-088-lagerstroemia_indicaxfaurei_natchez,400,49.26,61.77,3.643,179.45418,2.253953579,2.602059991,0.561459171,1.692494408,1.790777601,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,001-A-088-lagerstroemia_indicaxfaurei_natchez,400,49.715,60.89,3.144,156.30396,2.193969981,2.602059991,0.497482537,1.696487444,1.784545974,#BF5B17
andr,lagerstroemia_indicaxfaurei_natchez,23/05/2016,Kemps Creek,001-A-088-lagerstroemia_indicaxfaurei_natchez,400,47.995,55.545,3.461,166.110695,2.220397595,2.602059991,0.539201599,1.681195996,1.744644971,#BF5B17
